filename,length_cm,diameter_cm,weight_est_g,ratio_ld,ratio,length_norm,diameter_norm,weight_norm,ratio_norm,fuzzy_score,final_grade,label_asli
C_02.jpg,11.797,11.012,326.268,1.0713,1.07128586986276,0.6704175239336402,0.7074870135196031,0.4881513337007519,0.1936743811292082,39.84625395841186,B,C
C_03.jpg,11.374,10.271,273.635,1.1074,1.107389737989739,0.6250857338150414,0.6306572521041967,0.4043916201450058,0.297883746014903,44.95297038854213,B,C
C_04.jpg,11.718,9.529,242.694,1.2296,1.229719802578474,0.6619513030840672,0.5537238068002402,0.3551523729592413,0.6509743980298899,47.72292867220027,C,C
C_05.jpg,11.621,10.271,279.579,1.1314,1.1314380292930155,0.6515560698890223,0.6306572521041967,0.4138508517558841,0.3672961744695688,53.97660484055929,B,C
C_06.jpg,11.771,10.2,279.309,1.154,1.1540196077299982,0.667631172767958,0.6232956960171603,0.4134211760265878,0.432475117034895,60.00000000000001,B,C
C_07.jpg,9.671,9.582,202.527,1.0092,1.0092882486945012,0.4425797324628578,0.5592190528933801,0.2912309469642637,0.0147258899690512,15.019607996567023,C,C
C_08.jpg,10.059,8.629,170.843,1.1656,1.165720245548068,0.4841606652430382,0.4604083071054146,0.2408092958271394,0.4662475657788965,18.393508646081205,C,C
C_09.jpg,9.821,9.256,191.893,1.061,1.0610414864886517,0.4586548353417936,0.5254181052261432,0.27430808879635,0.1641052313276754,16.790259519867817,C,C
C_10.jpg,9.821,8.109,147.279,1.2111,1.2111234429385715,0.4586548353417936,0.4064926850595154,0.2033097444007035,0.5972982982711471,17.56925562813545,C,C
C_11.jpg,9.821,9.397,197.792,1.0451,1.0451207831174714,0.4586548353417936,0.540037533511666,0.2836957077856788,0.118152083564972,16.01031497027119,C,C
C_12.jpg,9.935,8.85,177.482,1.1226,1.12259886992965,0.4708719135297848,0.4833224464749218,0.2513745445930581,0.3417830305554557,18.637835684969343,C,C
C_13.jpg,8.841,8.568,148.02,1.0319,1.031862744977607,0.3536308298660802,0.4540835899038764,0.2044889655688833,0.0798843907702168,15.498676036207874,C,C
C_14.jpg,10.924,10.315,265.072,1.059,1.0590402325681978,0.5768604251782342,0.635219343200388,0.3907645339599536,0.1583288585774756,35.6245193851086,B,C
C_15.jpg,11.347,9.185,218.351,1.2354,1.2353837777642478,0.6221922152968329,0.518056549139107,0.3164131274842061,0.6673227642149732,30.735791400032934,C,C
C_16.jpg,11.435,9.741,247.489,1.1739,1.1739041164999586,0.631622942319142,0.5757047911727992,0.3627830956332253,0.4898693004695825,50.16511933285861,C,C
C_17.jpg,11.082,8.665,189.769,1.279,1.278938257209586,0.59379286687738,0.4641409270932076,0.2709279730592192,0.7930374002468418,19.10263673226096,C,C
C_18.jpg,10.606,9.829,233.716,1.079,1.079051785422825,0.5427812070748905,0.5848289733651822,0.3408648592643448,0.2160897391020442,31.086375523316057,C,C
C_19.jpg,11.638,9.997,265.288,1.1642,1.164149244656982,0.6533779148819682,0.6022478666415496,0.3911082745433906,0.461713065361403,57.875131602832845,B,C
C_20.jpg,10.694,8.762,187.247,1.2205,1.2204976031476265,0.5522119340971996,0.474198264282539,0.2669144834692739,0.624355656177692,19.0059488464171,C,C
C_21.jpg,10.068,9.918,225.856,1.0151,1.0151240168365474,0.4851251714157744,0.5940568394461149,0.3283565213670529,0.0315701153457878,23.358458980022256,C,C
C_22.jpg,11.338,10.271,272.786,1.104,1.103884723872662,0.6212277091240967,0.6306572521041967,0.4030405286851075,0.2877669548231293,43.96809887522131,B,C
C_23.jpg,9.75,9.485,200.075,1.0279,1.0279388507087044,0.4510459533124307,0.5491617157040488,0.2873288547856174,0.0685585536548469,15.376175659577232,C,C
C_24.jpg,10.915,10.606,280.022,1.0291,1.0291344520998364,0.575895919005498,0.6653913547683816,0.4145558382302479,0.072009509690586,35.30720905919679,B,C
C_25.jpg,11.585,10.2,274.912,1.1358,1.135784313614139,0.6476980451980777,0.6232956960171603,0.4064238272054182,0.3798411884033662,55.91261680199284,B,C
C_26.jpg,10.606,9.274,208.029,1.1437,1.1436273451430206,0.5427812070748905,0.5272844152200397,0.299986783492368,0.4024791321142363,19.82109479023533,C,C
C_27.jpg,12.644,8.418,204.341,1.5021,1.5020194818838182,0.7611882715233638,0.4385310066214055,0.2941177313084988,1.0,19.673481671491015,C,C
C_28.jpg,12.344,9.494,253.779,1.3002,1.3001895932904792,0.7290380657654922,0.550094870700997,0.3727929487342388,0.8543767622280435,53.09974834282766,B,C
C_29.jpg,13.085,10.624,336.828,1.2317,1.2316453312093707,0.8084490739874348,0.6672576647622782,0.5049564288910067,0.6565321990663116,60.00000000000001,B,C
C_30.jpg,13.041,8.947,238.102,1.4576,1.4575835473949277,0.8037337104762803,0.4933797836642529,0.3478447027780245,1.0,45.17726199470119,C,C
C_31.jpg,13.765,10.262,330.596,1.3414,1.3413564605981918,0.8813228737052767,0.6297240971072483,0.4950388765022124,0.9731998501415704,59.99999999999999,B,C
C_32.jpg,12.618,11.735,396.326,1.0752,1.0752449935172352,0.7584019203576816,0.7824504649411128,0.5996410457120085,0.2051019035233664,30.70435909152238,A,C
